objectId,parent_candid,jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion
ZTF19aavnhpj,882405064215015036,2458633.9407292,1,879440724215,20.9497,/ztf/archive/sci/2019/0530/440729/ztf_20190530440729_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,879.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,882405064215015036,2458634.9433218,1,880443324215,21.02,/ztf/archive/sci/2019/0531/443322/ztf_20190531443322_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,880.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458637.9552199,1,883455214215,21.1015,/ztf/archive/sci/2019/0603/455208/ztf_20190603455208_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,883.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458640.8725463,1,886372544215,20.9118,/ztf/archive/sci/2019/0606/372465/ztf_20190606372465_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,886.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458642.9015509,1,888401554215,21.0836,/ztf/archive/sci/2019/0608/401551/ztf_20190608401551_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,888.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458643.9242824,1,889424284215,20.5418,/ztf/archive/sci/2019/0609/424282/ztf_20190609424282_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,889.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458643.961412,2,889461414215,20.1361,/ztf/archive/sci/2019/0609/461354/ztf_20190609461354_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,889.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458645.9204745,1,891420474215,20.388,/ztf/archive/sci/2019/0611/420475/ztf_20190611420475_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,891.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,893315164215015014,2458646.9054977,1,892405494215,20.5875,/ztf/archive/sci/2019/0612/405440/ztf_20190612405440_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,892.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458647.8770602,1,893377064215,20.2364,/ztf/archive/sci/2019/0613/377014/ztf_20190613377014_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,893.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3088,1.08997e-05,0.0237597,-0.0629573,8.20374e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458648.9758796,2,894475874215,20.5284,/ztf/archive/sci/2019/0614/475880/ztf_20190614475880_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,894.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3447,1.14324e-05,0.0244338,0.114531,8.62136e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458649.7964583,2,895296454215,19.7408,/ztf/archive/sci/2019/0615/296400/ztf_20190615296400_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,895.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2658,6.87954e-06,0.0191146,0.11896,5.19312e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458649.8795486,1,895379544215,19.6831,/ztf/archive/sci/2019/0615/379549/ztf_20190615379549_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,895.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2514,2.19557e-05,0.0341106,-0.0510885,1.66052e-05,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458651.9223495,2,897422344215,19.8035,/ztf/archive/sci/2019/0617/422350/ztf_20190617422350_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,897.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3268,1.07513e-05,0.0234985,0.105091,8.12853e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458651.9425926,1,897442594215,19.2593,/ztf/archive/sci/2019/0617/442558/ztf_20190617442558_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,897.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2857,3.64478e-05,0.0431664,-0.0690118,2.77025e-05,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458652.8368403,2,898336844215,19.873,/ztf/archive/sci/2019/0618/336806/ztf_20190618336806_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,898.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3089,7.87729e-06,0.0203022,0.108074,5.98337e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458653.8962616,1,899396264215,19.7519,/ztf/archive/sci/2019/0619/396192/ztf_20190619396192_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,899.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2909,2.07239e-05,0.0332009,-0.0693237,1.57407e-05,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458653.9204514,2,899420454215,20.0335,/ztf/archive/sci/2019/0619/420451/ztf_20190619420451_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,899.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3184,7.19739e-06,0.0193791,0.108233,5.42934e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458654.8124421,1,900312444215,19.6397,/ztf/archive/sci/2019/0620/312280/ztf_20190620312280_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,900.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2257,2.22229e-05,0.0341793,-0.0447058,1.68322e-05,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458654.8971875,2,900397184215,19.6318,/ztf/archive/sci/2019/0620/396667/ztf_20190620396667_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,900.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3249,6.5763e-06,0.0185048,0.121139,4.99009e-06,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458655.7950231,1,901295024215,19.4977,/ztf/archive/sci/2019/0621/294988/ztf_20190621294988_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,901.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2608,3.30171e-05,0.0419542,-0.0623942,2.5278e-05,t17_f5_c3
ZTF19aavnhpj,903400054215015040,2458655.8773495,2,901377344215,19.511,/ztf/archive/sci/2019/0621/377350/ztf_20190621377350_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,901.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3596,7.47033e-06,0.0202234,0.122737,5.66701e-06,t17_f5_c3
ZTF19aavnhpj,909354144215015025,2458658.9572801,1,904457284215,20.3281,/ztf/archive/sci/2019/0624/457280/ztf_20190624457280_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,904.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2755,1.23096e-05,0.025821,-0.0549531,9.39857e-06,t17_f5_c3
ZTF19aavnhpj,909354144215015025,2458660.8525579,1,906352554215,21.0198,/ztf/archive/sci/2019/0626/352558/ztf_20190626352558_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,906.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3073,1.19729e-05,0.0254651,-0.0652675,9.11457e-06,t17_f5_c3
ZTF19aavnhpj,909354144215015025,2458661.9434375,1,907443434215,20.6323,/ztf/archive/sci/2019/0627/443438/ztf_20190627443438_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,907.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2915,1.20672e-05,0.0256961,-0.060763,9.18244e-06,t17_f5_c3
ZTF19aavnhpj,909354144215015025,2458662.9294676,1,908429464215,20.7151,/ztf/archive/sci/2019/0628/429468/ztf_20190628429468_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,908.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.296,1.13745e-05,0.0247491,-0.0541169,8.6729e-06,t17_f5_c3
ZTF19aavnhpj,912344384215015052,2458663.9407755,1,909440774215,20.1829,/ztf/archive/sci/2019/0629/440741/ztf_20190629440741_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,TESS,1,,,,909.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9063,2.05691e-05,0.0335566,-0.0722608,1.56381e-05,t17_f5_c3
ZTF19aavnhpj,912344384215015052,2458665.746794,1,911246794215,20.6386,/ztf/archive/sci/2019/0701/246794/ztf_20190701246794_000591_zg_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,911.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2568,1.8889e-05,0.0323061,-0.056729,1.43063e-05,t17_f5_c3
ZTF19aavnhpj,912344384215015052,2458665.9245718,2,911424574215,20.8523,/ztf/archive/sci/2019/0701/424537/ztf_20190701424537_000591_zr_c11_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,911.0,42.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4066,7.39962e-06,0.0201269,0.110187,5.62327e-06,t17_f5_c3
ZTF19aaywlmi,903225744015015019,2458628.8177662,2,874317764015,20.6796,/ztf/archive/sci/2019/0525/317731/ztf_20190525317731_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,874.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.237,6.95566e-06,0.0255604,0.117518,1.11438e-05,t17_f5_c3
ZTF19aaywlmi,896239954015015003,2458632.7782407,2,878278244015,20.4946,/ztf/archive/sci/2019/0529/278171/ztf_20190529278171_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,878.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aaywlmi,896239954015015003,2458632.8477315,1,878347734015,20.7818,/ztf/archive/sci/2019/0529/347697/ztf_20190529347697_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,878.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aaywlmi,896239954015015003,2458635.7234375,1,881223434015,20.8405,/ztf/archive/sci/2019/0601/223426/ztf_20190601223426_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,881.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aaywlmi,896239954015015003,2458635.7763542,2,881276354015,20.949,/ztf/archive/sci/2019/0601/276354/ztf_20190601276354_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,881.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,t17_f5_c3
ZTF19aaywlmi,912262214015015036,2458638.7597801,2,884259784015,20.8302,/ztf/archive/sci/2019/0604/259769/ztf_20190604259769_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,884.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2523,6.11412e-06,0.0239343,0.116168,9.75435e-06,t17_f5_c3
ZTF19aaywlmi,912262214015015036,2458638.8281713,1,884328174015,20.905,/ztf/archive/sci/2019/0604/328160/ztf_20190604328160_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,884.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2339,6.23233e-06,0.0242732,-0.0634168,1.0034e-05,t17_f5_c3
ZTF19aaywlmi,912262214015015036,2458641.7278819,1,887227884015,20.6058,/ztf/archive/sci/2019/0607/227859/ztf_20190607227859_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,887.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9656,1.02624e-05,0.031116,-0.0502349,1.66708e-05,t17_f5_c3
ZTF19aaywlmi,912262214015015036,2458641.8068403,2,887306844015,20.9905,/ztf/archive/sci/2019/0607/306817/ztf_20190607306817_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,887.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2844,5.64528e-06,0.0229935,0.109823,9.06676e-06,t17_f5_c3
ZTF19aaywlmi,912262214015015036,2458644.7055787,1,890205574015,20.3591,/ztf/archive/sci/2019/0610/205567/ztf_20190610205567_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,890.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.272,1.02989e-05,0.0311896,-0.0504852,1.69232e-05,t17_f5_c3
ZTF19aaywlmi,912262214015015036,2458644.7692708,2,890269274015,20.5178,/ztf/archive/sci/2019/0610/269236/ztf_20190610269236_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,890.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2799,6.01947e-06,0.0238878,0.123131,9.52402e-06,t17_f5_c3
ZTF19aaywlmi,943173624015015018,2458678.7559838,1,924255984015,20.0141,/ztf/archive/sci/2019/0714/255984/ztf_20190714255984_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,924.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2771,9.80443e-06,0.0296981,-0.048949,1.73121e-05,t17_f5_c3
ZTF19aaywlmi,927246754015015010,2458681.6731944,1,927173194015,19.7102,/ztf/archive/sci/2019/0717/173183/ztf_20190717173183_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,927.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2994,1.28643e-05,0.0328139,-0.0437032,2.46237e-05,t17_f5_c3
ZTF19aaywlmi,930201564015015025,2458684.6826273,2,930182624015,20.7756,/ztf/archive/sci/2019/0720/182627/ztf_20190720182627_000721_zr_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,930.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.291,7.4177e-06,0.0264315,0.103738,1.1899e-05,t17_f5_c3
ZTF19aaywlmi,946180084015015024,2458697.699919,1,943199914015,20.8225,/ztf/archive/sci/2019/0802/199919/ztf_20190802199919_000721_zg_c11_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,943.0,40.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2325,7.93262e-06,0.0273773,-0.062692,1.28739e-05,t17_f5_c3
ZTF19abcqgew,926250761115015060,2458653.8149074,1,899314901115,18.6129,/ztf/archive/sci/2019/0619/314907/ztf_20190619314907_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,899.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0147,0.00232346,0.0511012,-0.0638949,0.00223832,t17_f5_c3
ZTF19abcqgew,926250761115015060,2458653.8978588,2,899397851115,17.7499,/ztf/archive/sci/2019/0619/397662/ztf_20190619397662_000281_zr_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,899.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2345,0.00154256,0.067418,0.0722244,0.00119378,t17_f5_c3
ZTF19abcqgew,926250761115015060,2458654.7951157,1,900295111115,18.9079,/ztf/archive/sci/2019/0620/295104/ztf_20190620295104_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,900.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0236,0.002111,0.0559971,-0.0686415,0.00191787,t17_f5_c3
ZTF19abcqgew,926250761115015060,2458654.8459491,2,900345941115,19.0602,/ztf/archive/sci/2019/0620/345914/ztf_20190620345914_000281_zr_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,900.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2372,0.000266583,0.0477357,0.0131327,0.000158952,t17_f5_c3
ZTF19abcqgew,932293371115015079,2458680.7256366,1,926225631115,18.4668,/ztf/archive/sci/2019/0716/225637/ztf_20190716225637_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,926.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0503,0.00228697,0.0444786,0.0071579,0.00230952,t17_f5_c3
ZTF19abcqgew,958231521115015105,2458686.7813657,1,932281361115,19.9206,/ztf/archive/sci/2019/0722/281204/ztf_20190722281204_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,932.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0467,0.000630508,0.048447,-0.0618662,0.000465661,t17_f5_c3
ZTF19abcqgew,958231521115015105,2458692.6674653,2,938167461115,19.9675,/ztf/archive/sci/2019/0728/167130/ztf_20190728167130_000281_zr_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,938.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2542,0.000344701,0.0568999,0.0180877,0.000200297,t17_f5_c3
ZTF19abcqgew,958231521115015105,2458709.6675579,1,955167551115,19.1852,/ztf/archive/sci/2019/0814/167141/ztf_20190814167141_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,955.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0336,0.00108114,0.0454269,-0.0154125,0.000934104,t17_f5_c3
ZTF19abcqgew,966141221115015067,2458709.7533333,2,955253331115,19.1211,/ztf/archive/sci/2019/0814/253322/ztf_20190814253322_000281_zr_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,955.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1915,0.000332911,0.0527563,0.0633086,0.000199018,t17_f5_c3
ZTF19abcqgew,970134691115015067,2458720.6719097,1,966171901115,19.8938,/ztf/archive/sci/2019/0825/171910/ztf_20190825171910_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,966.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9511,0.000741082,0.0536591,-0.0802541,0.000543332,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459011.7930556,1,1257293051115,19.8333,/ztf/archive/sci/2020/0611/293044/ztf_20200611293044_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1257.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7373,0.000621762,0.0494545,-0.0305261,0.000450556,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459011.854375,2,1257354371115,20.0266,/ztf/archive/sci/2020/0611/354363/ztf_20200611354363_000281_zr_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1257.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3132,0.000308792,0.0527608,0.0530648,0.000179098,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459015.8070833,1,1261307081115,19.8979,/ztf/archive/sci/2020/0615/306285/ztf_20200615306285_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1261.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1091,0.000627135,0.0447602,-0.036736,0.000478021,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459027.8566435,1,1273356641115,19.5732,/ztf/archive/sci/2020/0627/356644/ztf_20200627356644_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1273.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9991,0.0011596,0.0497302,-0.139818,0.000945009,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459032.8146991,2,1278314691115,19.0931,/ztf/archive/sci/2020/0702/314537/ztf_20200702314537_000281_zr_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1278.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3608,0.000297,0.0515501,0.0284009,0.000176744,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459032.8578588,1,1278357851115,18.5097,/ztf/archive/sci/2020/0702/357847/ztf_20200702357847_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1278.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.09,0.00432019,0.055656,-0.0930524,0.00448353,t17_f5_c3
ZTF19abcqgew,1282292071115010117,2459036.7489583,1,1282248951115,18.7404,/ztf/archive/sci/2020/0706/248947/ztf_20200706248947_000281_zg_c03_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,1282.0,11.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1938,0.00214125,0.0502779,-0.0721116,0.00204845,t17_f5_c3
ZTF19abjswdz,940302743915015014,2458666.7332292,1,912233223915,20.8364,/ztf/archive/sci/2019/0702/233229/ztf_20190702233229_000485_zg_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,912.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1945,2.58984e-06,0.0142564,-0.0480507,6.09426e-06,t17_f5_c3
ZTF19abjswdz,943186663915015079,2458669.8321875,2,915332183915,20.8137,/ztf/archive/sci/2019/0705/332176/ztf_20190705332176_000485_zr_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,915.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2447,2.19933e-06,0.0133822,0.0868362,5.17424e-06,t17_f5_c3
ZTF19abjswdz,943186663915015079,2458672.8142708,1,918314273915,20.9769,/ztf/archive/sci/2019/0708/314236/ztf_20190708314236_000485_zg_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,918.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1713,2.51277e-06,0.0142473,-0.0490197,5.90973e-06,t17_f5_c3
ZTF19abjswdz,943186663915015079,2458675.8153472,1,921315343915,20.0019,/ztf/archive/sci/2019/0711/315312/ztf_20190711315312_000485_zg_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,921.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.165,3.51272e-06,0.0169164,-0.0259741,8.27915e-06,t17_f5_c3
ZTF19abjswdz,943186663915015079,2458678.7916088,1,924291603915,19.3903,/ztf/archive/sci/2019/0714/291586/ztf_20190714291586_000485_zg_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,924.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1981,7.32257e-06,0.0244459,-0.0384023,1.72083e-05,t17_f5_c3
ZTF19abjswdz,943186663915015079,2458681.6897569,1,927189753915,19.1872,/ztf/archive/sci/2019/0717/189734/ztf_20190717189734_000485_zg_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,927.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2002,6.46478e-06,0.0230139,-0.0426203,1.52031e-05,t17_f5_c3
ZTF19abjswdz,957233773915015012,2458681.7725231,2,927272523915,19.7104,/ztf/archive/sci/2019/0717/272500/ztf_20190717272500_000485_zr_c10_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,927.0,39.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2521,2.0252e-06,0.0127438,0.0875871,4.77881e-06,t17_f5_c3
