 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 747 12 0 ZTF_g 1370529974415 0 1.9693 207.109 14.59 26.3574 7.0162e-06 0.0338788 -0.0550095 1.57475e-05 1240 30. 0.036681 0.043954 19.6653 26.3574 1 2459125.0299769 747120144 2678.69678595563 64.9607924813212 45.869820781734 1.74390021218117 2421.93120846687 109.698420273238 22.2267836531127 1.06046878679317 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 10 747 12 0 ZTF_r 1372394464415 0 1.6739 168.259 14.3214 26.259 3.4851e-06 0.0260869 0.100344 6.57e-06 1369 30. 0.04158 0.052355 19.7847 26.259 1 2459126.8944676 747120244 2695.51069446456 59.7030177861774 50.222644446683 2.21681527857287 2347.08504823944 105.883886981601 22.315886471841 1.03917140421479 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 11 747 12 0 ZTF_g 1372464504415 0 1.8624 199.179 12.5836 26.3138 6.3766e-06 0.0333271 -0.0546232 1.33602e-05 1262 30. 0.040685 0.042338 19.8387 26.3138 1 2459126.9645023 747120144 2808.02192641865 59.0621582795668 52.8866407758767 1.96609783659849 2643.42247589214 101.290416114446 26.2732268307544 1.04917348807622 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 12 747 12 0 ZTF_r 1372518214415 0 1.7584 179.626 11.2673 26.3357 2.4255e-06 0.0216683 0.100621 4.55178e-06 1350 30. 0.041554 0.044065 19.9844 26.3357 1 2459127.0182176 747120244 2630.27919652364 56.1412574466397 52.1164128103063 1.89995271660762 2483.41787501565 96.3194846936622 25.9567816962336 1.04206165840741 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 13 747 12 0 ZTF_g 1374448934415 0 1.8815 178.2 13.6673 26.2085 8.8545e-06 0.0382506 -0.0511342 1.96949e-05 1234 30. 0.039838 0.042427 19.6161 26.2085 1 2459128.9489352 747120144 2379.95775944075 63.061923555837 41.9813921733854 1.47212068261653 2217.95291246382 110.197917841376 20.2625512049431 1.0512621753865 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 14 747 12 0 ZTF_r 1374512554415 0 1.6213 172.121 12.2993 26.2836 2.8157e-06 0.0237301 0.0990065 5.3186e-06 1398 30. 0.039607 0.052336 19.907 26.2836 1 2459129.0125579 747120244 2781.87415303254 52.1130167451354 59.3808029621398 2.21948834997414 2650.22420811771 87.0087622463932 30.6644244988141 1.03769169281521 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 15 747 12 0 ZTF_r 1376472934415 0 1.9486 179.188 9.59997 26.3474 2.2523e-06 0.0211534 0.0981596 4.21792e-06 1389 30. 0.039318 0.04334 20.1731 26.3474 1 2459130.9729398 747120244 2878.51256443486 47.3948428112321 67.5603426137819 2.26143384613765 2919.23448855568 74.420752010964 39.4902714818176 1.04227674802405 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 16 747 12 0 ZTF_g 1376510124415 0 2.819 207.542 9.59336 26.3648 7.2221e-06 0.0344704 -0.0483458 1.60504e-05 1248 30. 0.045281 0.048772 19.8466 26.3648 1 2459131.0101273 747120144 2707.06740157129 58.845644860476 51.1728427802351 1.39659917386755 2733.70693650744 82.6197144823324 33.3106768433207 1.08937317682639 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 17 747 12 0 ZTF_g 1381454054415 0 1.845 202.058 5.39588 26.3374 2.8505e-06 0.0238961 -0.0732467 5.40622e-06 1396 30. 0.040053 0.040597 20.7505 26.3374 1 2459135.9540509 747120144 2642.93673718112 36.2299697714143 81.1472108650466 3.66235745661592 2480.34190234486 48.6761346706156 51.2992078081086 1.0460149023506 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 18 747 12 0 ZTF_r 1381487914415 0 1.6688 179.14 6.41477 26.3262 1.9396e-06 0.0197152 0.0982937 3.66065e-06 1405 30. 0.038724 0.046097 20.6177 26.3262 1 2459135.9879167 747120244 3012.64096136225 39.7210581151155 84.3687022292471 4.07543826326521 2552.06133185498 56.0645087966993 45.8266676530465 1.03679748473145 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
