 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 808 6 3 ZTF_r 594429062315 0 1.7741 300.97 5.63753 26.2787 5.2594e-06 0.018218 0.101435 3.89695e-06 2160 30. 0.041388 0.041246 20.7938 26.2787 1 2458348.9290625 808120223 -1615.91262090355 19.2430331556793 -93.4112418712066 15.2092076874373 -1012.88282876205 38.946624816241 -26.1821058358993 1.02992752900564 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 10 808 6 3 ZTF_g 595405702315 0 2.1626 125.966 4.46149 26.2127 1.5442e-05 0.0317397 -0.0423568 1.14469e-05 2140 30. 0.048392 0.04658 20.8174 26.2127 1 2458349.905706 808120123 -933.666286910973 21.9474558476796 -47.3219131925658 2.50950368441151 -866.266677660491 36.925234207562 -23.6180230753014 1.09402802481492 0.116603528864298 17.2050001144409 0.0240000002086163 1.26499998569489 -0.0850000008940697 2458277.965220 2458347.973009 0
 11 808 6 3 ZTF_r 595481572315 0 2.2388 302.184 5.92283 26.3145 1.07724e-05 0.0256178 0.0760551 7.98744e-06 2092 30. 0.044967 0.050956 20.5124 26.3145 1 2458349.9815741 808120223 -6707.42387353697 26.8099677194168 -278.300676695991 30.4694545648129 -6425.47809055166 50.6262649643838 -127.774665180844 1.0381229184464 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 12 808 6 3 ZTF_r 596403412315 0 2.0111 302.195 5.77306 26.2992 6.6221e-06 0.0204883 0.0890051 4.90663e-06 2159 30. 0.041391 0.040882 20.6524 26.2992 1 2458350.9034144 808120223 6805.54674484194 50.7946467572032 149.03898286263 18.5483279477537 6091.43069776904 60.4121520588734 101.51031911613 1.03231645823352 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 13 808 6 3 ZTF_g 596427262315 0 1.4594 126.984 4.21076 26.2636 1.50264e-05 0.0308439 -0.0818262 1.11663e-05 2149 30. 0.058083 0.04689 21.0713 26.2636 1 2458350.9272685 808120123 2306.45226697841 31.3749295255982 81.7742393801661 7.51454860518243 2022.66110685686 38.1486288065291 53.3776418573831 1.05063074930887 0.116603528864298 17.2050001144409 0.0240000002086163 1.26499998569489 -0.0850000008940697 2458277.965220 2458347.973009 0
 14 808 6 3 ZTF_r 597385162315 0 1.597 302.694 5.72257 26.2881 6.6579e-06 0.0205131 0.0986684 4.94025e-06 2157 30. 0.044325 0.037506 20.8368 26.2881 1 2458351.885162 808120223 -4709.45946312974 18.5333690881936 -282.664643715446 53.6863773744932 -4076.33443782273 37.885161918067 -108.321796107619 1.03282380675644 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 15 808 6 3 ZTF_g 597432532315 0 1.6106 127.028 4.08914 26.2523 1.30014e-05 0.0281748 -0.072775 9.54688e-06 2056 30. 0.05028 0.040865 21.0443 26.2523 1 2458351.9325347 808120123 -584.104195962799 17.4864404571671 -37.157262769532 2.41713889975895 -659.078759905338 32.4624636992335 -20.4395359335898 1.06055078558541 0.116603528864298 17.2050001144409 0.0240000002086163 1.26499998569489 -0.0850000008940697 2458277.965220 2458347.973009 0
 16 808 6 3 ZTF_g 598421002315 0 1.6305 124.316 4.22973 26.241 1.3521e-05 0.0299443 -0.0825082 1.00528e-05 2181 30. 0.04671 0.037036 21.0221 26.241 1 2458352.9210069 808120123 -1053.67858316501 16.5940661435086 -70.6334040857259 4.33486887482493 -944.420967910933 31.4865030157398 -30.1964844108506 1.05391526164402 0.116603528864298 17.2050001144409 0.0240000002086163 1.26499998569489 -0.0850000008940697 2458277.965220 2458347.973009 0
 17 808 6 3 ZTF_r 598482382315 0 2.0289 308.041 5.4524 26.3131 7.524e-06 0.0214638 0.0934354 5.60876e-06 2092 30. 0.046073 0.049664 20.6815 26.3131 1 2458352.9823843 808120223 -7736.16871329848 23.5119192226456 -366.009748282348 69.1589310668374 -7039.26072946335 43.9394772429982 -161.282541353147 1.03991803043462 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 18 1811 13 2 ZTF_r 599391425015 0 1.4493 394.182 9.27286 26.2214 9.4006e-06 0.0248549 0.0992831 6.86801e-06 2189 30. 0.050228 0.068782 20.3998 26.2214 2 2458353.8914236 1811120250 3866.88425476376 44.2527169374671 97.2021864757513 15.3472945077243 3917.47086765437 65.2987891808631 60.3970656854869 1.05953076402527 0.0732290730127893 15.2909997940063 0.0230000000447035 0.870000004768372 -0.0610000006854534 2458359.892604 2458763.783924 0
 19 1812 16 2 ZTF_r 599392856215 0 1.4138 334.18 9.30998 26.0946 1.19466e-05 0.0241949 0.0949611 8.32879e-06 2071 30. 0.052085 0.043601 20.4558 26.0946 2 2458353.8928588 1812120262 2940.35954473404 38.2284245846498 85.5596184258941 11.1962612734085 2414.81981683756 52.6751994300591 46.1523410171105 1.04520830408225 0.0624001069956981 15.2500003814697 0.017000000923872 0.433999985456467 -0.0430000014603138 2458354.916956 2458765.878681 0
 20 808 6 3 ZTF_r 599430052315 0 2.196 314.929 7.82899 26.3408 6.8635e-06 0.0210015 0.0919092 5.09949e-06 2177 30. 0.038917 0.043249 20.307 26.3408 1 2458353.9300579 808120223 -345.008285649094 35.8233820951638 -10.7131636954243 11.9810745117052 113.88531839009 66.3798028033795 1.72721728176016 1.03481939525903 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 21 808 6 3 ZTF_r 599490372315 0 1.9514 316.225 5.73 26.3489 7.5e-06 0.0219198 0.0879422 5.55586e-06 2168 30. 0.040185 0.045152 20.6844 26.3489 1 2458353.9903704 808120223 -423.780532773974 26.6395839836563 -17.6957251949443 19.1894857159928 -162.247150285498 45.2431496409224 -3.6102679736913 1.03596327127138 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
